time (s),temperature (C)
179.48,11.77
179.59,11.98
179.69,12.16
179.79,12.07
179.89,11.99
180.0,11.91
180.1,12.01
180.2,11.77
180.3,11.92
180.41,12.11
180.51,11.98
180.61,11.95
180.72,12.02
180.82,11.96
180.92,11.86
181.02,11.92
181.13,12.0
181.23,11.89
181.33,12.02
181.43,12.18
181.54,11.92
181.64,12.04
181.74,11.74
181.84,11.99
181.95,12.08
182.05,11.8
182.15,12.05
182.26,12.16
182.36,11.93
182.46,12.07
182.56,11.91
182.67,11.78
182.77,11.97
182.87,12.17
182.97,12.02
183.08,12.01
183.18,12.06
183.28,12.09
183.38,11.86
183.49,11.95
183.59,11.96
183.69,11.92
183.8,12.07
183.9,11.97
184.0,12.0
184.1,11.99
184.21,11.95
184.31,12.18
184.41,12.03
184.51,12.03
184.62,12.08
184.72,12.08
184.82,12.06
184.93,12.07
185.03,12.17
185.13,12.07
185.23,12.05
185.34,11.95
185.44,11.9
185.54,12.96
185.64,12.07
185.75,12.31
185.85,12.07
185.95,12.02
186.05,12.15
186.16,11.92
186.26,12.07
186.36,12.14
186.47,11.84
186.57,12.09
186.67,11.97
186.77,11.94
186.88,12.08
186.98,11.93
187.08,11.75
187.18,12.07
187.29,12.02
187.39,11.85
187.49,11.86
187.59,11.86
187.7,11.77
187.8,12.21
187.9,12.07
188.01,11.98
188.11,11.85
188.21,12.0
188.31,11.87
188.42,12.03
188.52,11.78
188.62,11.84
188.72,12.36
188.83,11.85
188.93,11.93
189.03,12.09
189.13,11.99
189.24,11.77
189.34,12.01
189.44,11.87
189.55,12.0
189.65,12.11
189.75,11.8
189.85,11.99
189.96,11.82
190.06,12.03
190.16,11.74
190.26,11.96
190.37,12.08
190.47,11.83
190.57,12.06
190.67,11.81
190.78,12.19
190.88,11.99
190.98,11.94
191.09,12.08
191.19,11.85
191.29,11.86
191.39,12.03
191.5,11.95
191.6,12.12
191.7,11.87
191.8,11.84
191.91,11.94
192.01,11.95
192.11,12.11
192.22,11.76
192.32,12.06
192.42,12.01
192.52,11.94
192.63,12.12
192.73,11.83
192.83,12.03
192.93,11.87
193.04,12.07
193.14,12.02
193.24,12.09
193.34,11.88
193.45,12.23
193.55,11.95
193.65,11.94
193.76,12.04
193.86,12.0
193.96,12.0
194.06,12.1
194.16,12.07
194.27,12.15
194.37,11.9
194.47,12.01
194.58,11.91
194.68,11.86
194.78,11.95
