time (s),temperature (C)
179.48,11.94
179.58,12.13
179.69,12.05
179.79,11.95
179.89,12.28
179.99,12.32
180.1,12.07
180.2,11.94
180.3,12.06
180.4,11.86
180.51,12.06
180.61,12.07
180.71,11.98
180.81,11.95
180.92,12.03
181.02,11.87
181.12,12.24
181.23,11.9
181.33,12.2
181.43,11.87
181.53,12.01
181.64,12.07
181.74,12.04
181.84,12.01
181.94,12.07
182.05,11.98
182.15,11.77
182.25,11.87
182.35,11.95
182.46,11.84
182.56,11.94
182.66,12.07
182.77,12.03
182.87,12.06
182.97,11.93
183.07,11.78
183.18,11.79
183.28,11.87
183.38,11.72
183.48,11.97
183.59,11.85
183.69,11.85
183.79,11.91
183.9,11.98
184.0,11.66
184.1,12.16
184.2,11.89
184.3,11.77
184.41,11.92
184.51,11.93
184.61,11.98
184.72,12.1
184.82,11.68
184.92,12.01
185.02,11.99
185.13,11.91
185.23,13.0
185.33,12.01
185.44,12.4
185.54,12.01
185.64,11.99
185.74,11.92
185.85,12.19
185.95,12.02
186.05,12.13
186.15,12.2
186.26,11.97
186.36,12.12
186.46,12.03
186.56,12.02
186.67,11.83
186.77,12.19
186.87,12.07
186.98,12.14
187.08,11.92
187.18,12.19
187.28,11.95
187.38,12.14
187.49,11.82
187.59,12.08
187.69,11.84
187.8,12.2
187.9,11.92
188.0,12.43
188.1,12.15
188.21,11.92
188.31,12.21
188.41,11.92
188.52,12.16
188.62,12.07
188.72,12.36
188.82,12.06
188.93,11.86
189.03,12.25
189.13,12.17
189.23,11.99
189.34,12.14
189.44,11.87
189.54,12.0
189.64,12.22
189.75,12.11
189.85,12.18
189.95,12.12
190.05,12.18
190.16,11.96
190.26,11.93
190.36,11.79
190.47,12.05
190.57,12.29
190.67,12.17
190.77,12.04
190.88,12.03
190.98,11.9
191.08,12.07
191.18,11.7
191.29,11.99
191.39,11.94
191.49,11.95
191.6,11.87
191.7,12.0
191.8,12.01
191.9,11.76
192.01,11.87
192.11,12.19
192.21,11.73
192.31,12.05
192.42,11.9
192.52,11.92
192.62,11.63
192.72,11.75
192.83,11.76
192.93,11.85
193.03,11.73
193.13,11.87
193.24,11.77
193.34,11.86
193.44,11.95
193.55,11.88
193.65,12.1
193.75,12.05
193.85,11.64
193.96,12.0
194.06,11.99
194.16,11.75
194.27,11.82
194.37,11.88
194.47,11.91
194.57,12.08
194.68,11.98
194.78,11.94
194.88,11.67
194.98,11.77
195.09,12.0
195.19,12.04
195.29,11.71
195.39,12.21
195.5,11.94
195.6,11.82
195.7,11.98
195.8,11.99
195.91,12.28
196.01,11.77
196.11,12.22
196.22,11.94
196.32,12.0
196.42,12.26
196.52,12.03
196.63,12.19
196.73,11.96
196.83,12.19
196.93,12.07
197.04,12.03
197.14,11.98
197.24,12.21
197.35,11.88
197.45,12.07
197.55,12.16
197.65,12.19
197.76,12.0
197.86,12.03
197.96,11.89
198.06,11.93
198.17,12.22
198.27,12.1
198.37,11.94
198.47,12.07
198.58,12.01
198.68,11.95
198.78,12.03
198.89,12.1
198.99,11.8
199.09,11.99
199.19,11.67
199.3,12.09
199.4,12.3
199.5,12.1
199.6,12.26
199.71,12.07
199.81,13.3
199.91,11.92
200.01,12.09
200.12,12.07
200.22,12.06
200.32,12.07
200.43,12.09
200.53,11.99
200.63,12.22
200.73,12.12
200.84,11.99
200.94,11.85
201.04,12.11
201.14,11.85
201.25,12.06
201.35,11.89
201.45,12.3
201.55,11.89
201.66,11.76
201.76,11.7
201.86,11.84
201.97,11.81
202.07,11.78
202.17,12.05
202.27,12.0
202.38,11.72
202.48,11.76
202.58,12.08
202.68,11.98
202.79,11.87
202.89,12.04
202.99,11.89
203.1,12.07
203.2,12.2
203.3,11.9
203.4,11.87
203.51,12.09
203.61,12.05
203.71,11.99
203.81,12.1
203.92,11.84
204.02,12.24
204.12,12.06
204.22,11.85
204.33,12.19
204.43,11.83
204.53,12.26
204.63,11.86
204.74,12.0
204.84,12.16
204.94,11.82
205.05,11.92
205.15,11.92
205.25,12.14
205.35,12.05
205.46,12.15
205.56,12.07
205.66,12.21
205.76,12.06
205.87,12.05
205.97,11.98
206.07,12.21
206.18,11.81
206.28,12.05
206.38,11.81
206.48,11.95
206.59,11.95
206.69,12.05
206.79,11.81
206.89,11.98
207.0,12.13
207.1,11.84
207.2,12.11
207.3,12.2
207.41,11.95
207.51,12.11
207.61,11.89
207.72,11.89
207.82,11.92
207.92,11.93
208.02,12.3
208.13,12.09
208.23,12.05
208.33,12.22
208.43,11.79
208.54,12.02
208.64,11.87
208.74,11.8
208.84,12.11
208.95,11.77
209.05,12.08
209.15,11.65
209.26,11.95
209.36,12.2
209.46,11.9
209.56,12.17
209.67,12.15
209.77,11.85
209.87,12.04
209.97,11.95
210.08,11.97
210.18,11.88
210.28,12.01
210.38,11.96
210.49,12.16
210.59,11.83
210.69,11.89
210.8,11.98
210.9,11.99
211.0,12.04
211.1,12.04
211.21,11.99
211.31,12.11
211.41,11.97
211.51,11.85
211.62,12.11
211.72,11.82
211.82,12.04
211.93,12.04
212.03,12.11
212.13,12.01
212.23,12.07
212.34,12.29
212.44,12.16
212.54,12.39
212.64,11.51
212.75,11.99
212.85,11.85
212.95,12.16
213.05,12.04
213.16,12.3
213.26,11.84
213.36,11.98
213.47,12.15
213.57,12.03
213.67,11.86
213.77,12.44
213.88,12.06
213.98,12.19
214.08,11.75
214.18,12.07
214.29,11.69
214.39,11.77
214.49,11.98
214.59,12.08
214.7,11.72
214.8,12.21
214.9,12.07
215.01,12.04
215.11,12.04
215.21,11.98
215.31,11.67
215.42,12.1
215.52,11.84
215.62,11.85
215.72,11.99
215.83,11.91
215.93,12.15
216.03,11.86
216.13,11.85
216.24,12.95
216.34,11.79
216.44,11.82
216.55,12.21
216.65,11.93
216.75,11.91
216.85,12.19
216.96,12.08
217.06,12.17
217.16,11.8
217.26,11.7
217.37,11.79
217.47,11.86
217.57,11.88
217.68,12.01
217.78,12.27
217.88,11.7
217.98,12.0
218.09,12.2
218.19,11.8
218.29,11.9
218.39,12.05
218.5,11.65
218.6,11.96
218.7,11.77
218.8,11.88
218.91,11.75
219.01,11.89
219.11,11.99
219.22,12.07
219.32,11.85
219.42,11.79
219.52,11.77
219.63,11.87
219.73,11.78
219.83,11.93
219.93,11.67
220.04,12.18
220.14,12.13
220.24,11.79
220.35,12.24
220.45,11.99
220.55,11.73
220.65,12.05
220.76,12.05
220.86,12.0
220.96,11.91
221.06,12.03
221.17,11.91
221.27,12.13
221.37,12.21
221.47,11.9
221.58,12.03
221.68,12.19
221.78,11.95
221.88,12.08
221.99,12.2
222.09,12.14
222.19,12.29
222.3,12.12
222.4,12.21
222.5,12.07
222.6,12.07
222.71,12.26
222.81,12.05
222.91,12.19
223.01,11.99
223.12,12.02
223.22,12.17
223.32,12.24
223.43,12.13
223.53,12.07
223.63,11.97
223.73,11.96
223.84,12.06
223.94,12.04
224.04,12.04
224.14,11.93
224.25,12.21
224.35,12.14
224.45,12.12
224.55,11.81
224.66,11.88
224.76,11.94
224.86,11.93
224.97,11.91
225.07,12.14
225.17,11.92
225.27,12.05
225.38,11.92
225.48,11.76
225.58,11.9
225.68,11.77
225.79,11.85
225.89,12.85
225.99,11.95
226.1,11.62
226.2,12.44
226.3,11.67
226.4,11.8
226.51,12.07
226.61,12.07
226.71,11.93
226.81,11.95
226.92,11.91
227.02,11.78
227.12,11.98
227.22,11.99
227.33,11.85
227.43,11.82
227.53,12.13
227.63,12.21
227.74,12.01
227.84,11.79
227.94,11.62
228.05,11.93
228.15,12.0
228.25,12.04
228.35,12.12
228.46,11.92
228.56,11.98
228.66,12.13
228.76,12.33
228.87,11.7
228.97,12.0
229.07,12.07
229.18,11.99
229.28,12.72
229.38,11.86
229.48,11.92
229.59,12.13
229.69,12.23
229.79,11.94
229.89,11.94
230.0,12.12
230.1,12.16
230.2,11.8
230.3,12.0
230.41,11.99
230.51,12.33
230.61,11.95
230.72,12.02
230.82,11.97
230.92,12.04
231.02,11.85
231.13,11.94
231.23,12.24
231.33,12.3
231.43,11.77
231.54,11.89
231.64,11.91
231.74,11.85
231.84,11.93
231.95,11.93
232.05,12.17
232.15,12.18
232.26,11.92
232.36,11.92
232.46,12.1
232.56,11.91
232.67,12.0
232.77,13.02
232.87,12.0
232.97,11.98
233.08,12.18
233.18,11.98
233.28,12.01
233.38,11.85
233.49,12.01
233.59,12.12
233.69,12.07
233.8,11.88
233.9,11.94
234.0,11.92
234.1,12.07
234.21,11.7
234.31,11.72
234.41,11.85
234.51,12.03
234.62,11.7
234.72,11.88
234.82,12.21
234.93,11.77
235.03,12.0
235.13,12.03
235.23,11.9
235.34,12.13
235.44,11.95
235.54,12.11
235.64,11.97
235.75,12.0
235.85,11.97
235.95,11.94
236.05,12.01
236.16,12.09
236.26,11.94
236.36,11.77
236.47,12.13
236.57,12.04
236.67,11.66
236.77,11.88
236.88,11.54
236.98,12.19
237.08,11.92
237.18,11.62
237.29,12.09
237.39,11.85
237.49,12.11
