time (s),temperature (C)
179.48,12.29
179.58,12.2
179.68,12.31
179.79,12.14
179.89,12.26
179.99,12.18
180.09,12.4
180.2,12.36
180.3,12.22
180.4,12.34
180.51,12.26
180.61,11.99
180.71,12.17
180.81,11.91
180.92,12.26
181.02,11.99
181.12,12.09
181.22,11.97
181.33,12.2
181.43,12.26
181.53,12.0
181.63,12.05
181.74,12.11
181.84,12.21
181.94,12.12
182.05,12.3
182.15,11.99
182.25,12.06
182.35,11.83
182.46,12.0
182.56,12.05
182.66,11.96
182.76,11.97
182.87,11.97
182.97,11.99
183.07,11.79
183.18,11.93
183.28,12.26
183.38,12.13
183.48,12.05
183.59,12.07
183.69,12.14
183.79,12.05
183.89,11.78
184.0,12.02
184.1,11.99
184.2,11.96
184.3,11.74
184.41,11.93
184.51,11.65
184.61,11.62
184.72,12.01
184.82,11.65
184.92,11.98
185.02,11.8
185.13,11.82
185.23,11.78
185.33,12.01
185.43,11.69
185.54,11.97
185.64,11.66
185.74,11.91
185.84,11.84
185.95,11.85
186.05,11.63
186.15,11.55
186.26,11.82
186.36,11.99
186.46,11.66
186.56,11.79
186.66,11.87
186.77,11.89
186.87,11.78
186.97,12.09
187.08,11.96
187.18,12.13
187.28,11.81
187.38,12.1
187.49,12.08
187.59,11.83
187.69,11.82
187.8,11.84
187.9,11.92
188.0,11.95
188.1,12.0
188.21,11.92
188.31,11.89
188.41,12.08
188.51,11.92
188.62,11.73
188.72,11.92
188.82,11.98
188.92,12.07
189.03,12.01
189.13,11.79
189.23,11.79
189.34,11.68
189.44,12.06
189.54,11.94
189.64,12.06
189.75,11.77
189.85,12.07
189.95,11.84
190.05,12.35
190.16,11.79
190.26,12.05
190.36,11.96
190.47,12.21
190.57,12.25
190.67,12.11
190.77,12.19
190.88,12.01
190.98,12.04
191.08,12.32
191.18,12.23
191.29,12.29
191.39,12.3
191.49,12.04
191.59,12.03
191.7,12.28
191.8,12.28
191.9,12.17
192.01,12.07
192.11,12.05
192.21,11.98
192.31,12.31
192.41,12.23
192.52,12.21
192.62,12.06
192.72,12.26
192.83,12.15
192.93,12.02
193.03,12.15
193.13,11.94
193.24,11.89
193.34,11.99
193.44,12.14
193.55,12.07
193.65,11.91
193.75,11.92
193.85,12.1
193.96,11.67
194.06,11.85
194.16,11.98
194.26,11.92
194.37,11.91
194.47,12.02
194.57,12.0
194.67,11.98
194.78,12.29
194.88,12.01
194.98,11.79
195.09,11.85
195.19,12.13
195.29,11.91
195.39,11.99
195.5,12.15
195.6,11.86
195.7,12.06
195.8,11.86
195.91,11.88
196.01,11.89
196.11,12.05
196.21,11.97
196.32,12.09
196.42,11.93
196.52,11.97
196.63,11.91
196.73,12.13
196.83,11.92
196.93,12.07
197.04,11.92
197.14,11.75
197.24,12.11
197.34,12.15
197.45,11.83
197.55,12.38
197.65,11.9
197.75,12.09
197.86,11.83
197.96,12.02
198.06,12.08
198.16,11.86
198.27,12.11
198.37,11.8
198.47,11.96
198.58,11.85
198.68,12.04
198.78,11.83
198.88,12.36
198.99,12.06
199.09,11.82
199.19,12.13
199.29,11.96
199.4,11.96
