time (s),temperature (C)
179.48,12.09
179.58,11.87
179.69,11.97
179.79,11.97
179.89,12.01
179.99,11.9
180.1,11.93
180.2,11.77
180.3,11.86
180.4,12.0
180.51,11.88
180.61,12.09
180.71,11.98
180.81,11.78
180.92,12.01
181.02,13.08
181.12,12.1
181.23,12.06
181.33,12.14
181.43,11.93
181.53,12.01
181.64,12.16
181.74,11.94
181.84,12.08
181.94,12.02
182.05,11.89
182.15,11.98
182.25,12.12
182.35,11.77
182.46,11.94
182.56,12.12
182.66,12.01
182.77,12.17
182.87,12.21
182.97,12.13
183.07,12.08
183.18,12.13
183.28,12.09
183.38,12.15
183.48,12.2
183.59,11.97
183.69,12.07
183.79,12.03
183.9,11.97
184.0,12.18
184.1,12.14
184.2,12.07
184.3,12.07
184.41,11.86
184.51,12.17
184.61,11.74
184.72,12.17
184.82,11.78
184.92,12.1
185.02,11.99
185.13,11.99
185.23,11.97
185.33,12.22
185.44,11.98
185.54,11.96
185.64,11.74
185.74,12.0
185.85,11.81
185.95,11.92
186.05,11.94
186.15,12.07
186.26,12.15
186.36,11.87
186.46,11.98
186.56,12.08
186.67,12.0
186.77,12.26
186.87,11.77
186.98,11.8
187.08,11.85
187.18,12.57
187.28,11.96
187.38,11.87
187.49,12.15
187.59,11.73
187.69,11.68
187.8,11.96
187.9,11.85
188.0,11.76
188.1,11.86
188.21,11.88
188.31,12.17
188.41,11.95
188.52,12.1
188.62,11.76
188.72,11.85
188.82,11.81
188.93,11.99
189.03,11.9
189.13,11.88
189.23,11.99
189.34,11.87
189.44,11.88
189.54,12.21
189.64,11.94
189.75,12.07
189.85,11.8
189.95,12.0
190.05,11.99
190.16,11.99
190.26,11.7
190.36,12.08
190.47,11.97
190.57,11.92
190.67,12.13
190.77,12.07
190.88,12.15
190.98,11.88
191.08,12.11
191.18,12.0
191.29,12.08
191.39,12.14
191.49,12.14
191.6,11.78
191.7,12.2
191.8,12.18
191.9,11.99
192.01,12.16
192.11,12.15
192.21,12.1
192.31,12.21
192.42,12.01
192.52,12.33
192.62,12.06
192.72,12.07
192.83,12.18
192.93,12.14
193.03,12.16
193.13,12.25
193.24,11.84
193.34,12.23
193.44,11.93
193.55,11.92
193.65,12.07
193.75,12.02
193.85,11.98
193.96,11.95
194.06,12.07
194.16,11.99
194.27,11.74
194.37,12.09
194.47,11.92
194.57,11.96
194.68,11.97
194.78,11.97
194.88,11.98
194.98,11.98
195.09,11.98
195.19,12.0
195.29,12.05
195.39,12.29
195.5,12.09
195.6,12.2
195.7,11.99
195.8,11.79
195.91,11.95
196.01,11.96
196.11,13.07
196.22,11.94
196.32,11.85
196.42,12.06
196.52,12.08
196.63,11.92
196.73,11.98
196.83,12.03
196.93,12.0
197.04,12.06
197.14,12.11
197.24,12.17
197.35,12.0
197.45,12.15
197.55,11.91
197.65,12.08
197.76,12.15
197.86,11.65
197.96,12.25
198.06,12.01
198.17,12.07
198.27,11.83
198.37,12.21
198.47,11.95
198.58,11.99
198.68,12.03
198.78,11.85
198.88,12.03
198.99,11.81
199.09,12.0
199.19,11.92
199.3,11.9
199.4,12.01
199.5,12.07
199.6,12.05
199.71,12.07
199.81,12.03
199.91,11.83
200.01,11.92
200.12,13.05
200.22,11.78
200.32,11.78
200.43,12.06
200.53,11.85
200.63,11.71
200.73,11.84
200.84,11.96
200.94,11.99
201.04,12.17
201.14,11.68
201.25,11.84
201.35,11.97
201.45,11.88
201.55,11.92
201.66,12.07
201.76,11.92
201.86,11.89
201.97,11.69
202.07,11.88
202.17,12.04
202.27,11.96
202.38,12.05
202.48,11.65
202.58,11.86
202.68,12.01
202.79,11.91
202.89,12.01
202.99,12.07
203.1,11.86
203.2,12.13
203.3,12.07
203.4,11.84
203.51,11.95
203.61,12.0
203.71,11.94
203.81,11.82
203.92,11.83
204.02,12.05
204.12,11.5
204.22,11.79
204.33,12.04
204.43,11.81
204.53,11.77
204.63,11.88
204.74,11.82
204.84,12.04
204.94,11.85
205.05,11.69
205.15,11.82
205.25,11.82
205.35,12.11
205.46,11.92
205.56,11.97
205.66,11.95
205.76,12.09
205.87,11.89
205.97,12.05
206.07,11.92
206.18,11.99
206.28,11.88
206.38,11.84
206.48,12.03
